1,4.033,7.883,320.398,8
1,5.759,1.335,4,8
1,1.856,3.793,10.5346,8
1,5.815,1.354,17.0435,8
1,1.408,1.034,49.936,8
1,5.779,5.91,23.616,8
1,1.44,2.495,29.4042,8
1,4.827,7.467,34.7418,8
1,2.874,2.275,57.7011,8
1,3.729,6.743,44.8421,8
1,4.527,3.688,76.0987,8
1,3.99,5.429,67.0588,8
1,3.031,3.902,83.9543,8
1,6.773,6.9,90.3579,8
1,1.699,5.029,103.019,8
1,1.883,2.943,95.2976,8
1,4.39,0.241,108.836,8
1,2.031,3.336,115.826,8
1,5.083,1.531,126.126,8
1,6.867,7.266,120.842,8
1,5.428,3.466,140.062,8
1,3.754,5.15,306.396,8
1,7.519,6.02,132.55,8
1,1.003,5.758,153.279,8
1,2.905,5.6,162.269,8
1,2.755,5.937,170.26,8
1,1.283,1.666,229.36,8
1,2.786,1.715,178.195,8
1,1.395,0.922,288.403,8
1,5.133,7.837,146.752,8
1,1.029,4.062,191.949,8
1,0.443,6.829,184.467,8
1,3.763,4.57,206.156,8
1,7.167,3.351,197.03,8
1,5.17,6.242,293.084,8
1,0.689,0.02,200.338,8
1,1.887,1.777,214.883,8
1,3.407,5.837,222.873,8
1,1.443,6.823,235.474,8
1,1.423,3.542,243.283,8
1,3.173,4.386,251.043,8
1,3.206,6.437,260.144,8
1,6.994,4.958,271.31,8
1,0.162,3.632,275.256,8
1,1.872,2.25,299.182,8
1,5.003,3.096,281.603,8
1,5.907,0.19,314.14,8
1,0.186,7.889,198.924,8
1,1.961,8.468,17.0686,8
1,6.062,15.338,3.9999,8
1,6.055,10.601,10.5368,8
1,3.744,12.073,28.2917,8
1,3.49,16.567,15.2034,8
1,1.119,14.484,35.7375,8
1,7.585,13.796,21.4907,8
1,6.843,13.119,41.158,8
1,1.972,8.463,4,8
1,1.074,8.722,52.1233,8
1,5.456,14.627,48.8891,8
1,4.367,14.307,56.8072,8
1,1.634,17.322,81.0185,8
1,4.172,11.188,72.609,8
1,0.086,8.996,61.0236,8
1,4.413,14.484,64.9162,8
1,5.807,10.524,80.412,8
1,2.247,13.464,89.7096,8
1,7.53,17.667,94.5774,8
1,4.503,11.705,106.421,8
1,4.52,10.149,97.5587,8
1,2.642,17.175,100.89,8
1,3.991,12.956,134.405,8
1,1.772,12.502,113.896,8
1,2.701,9.6,127.259,8
1,3.003,16.412,123.075,8
1,4.355,16.292,142.224,8
1,0.284,9.566,140.632,8
1,4.673,11.617,157.302,8
1,3.811,14.983,150.096,8
1,7.067,10.56,202.009,8
1,6.655,12.339,165.019,8
1,3.607,14.972,178.528,8
1,0.042,13.461,170.091,8
1,7.979,11.412,172.854,8
1,7.211,8.077,180.389,8
1,5.144,13.043,186.311,8
1,5.831,10.613,193.952,8
1,1.944,16.979,201.429,8
1,1.779,12.143,207.8,8
1,5.774,8.685,213.807,8
1,3.377,13.81,222.22,8
1,7.69,10.272,227.97,8
1,2.123,16.197,214.688,8
1,2.355,11.38,241.984,8
1,1.373,15.558,317.56,8
1,7.545,11.975,235.927,8
1,1.492,16.055,248.419,8
1,7.079,11.339,251.667,8
1,0.425,13.713,261.966,8
1,7.85,14.649,258.909,8
1,6.786,10.782,265.828,8
1,3.111,15.304,271.308,8
1,5.29,10.221,277.089,8
1,4.951,17.157,282.74,8
1,5.35,9.817,285.929,8
1,3.016,14.241,292.172,8
1,4.658,17.836,299.127,8
1,2.803,10.129,300.208,8
1,3.505,14.997,306.517,8
1,4.489,10.018,312.701,8
1,2.903,17.938,233.304,8
1,3.108,17.949,192.292,8
1,4.92,20.257,31.685,8
1,2.248,22.484,4,8
1,6.278,24.94,10.4588,8
1,1.452,24.137,16.7886,8
1,4.218,20.763,23.5163,8
1,1.061,26.372,28.2643,8
1,5.131,22.486,47.4284,8
1,0.12,19.16,42.152,8
1,4.202,27.21,35.5738,8
1,7.382,20.875,39.269,8
1,1.756,24.413,187.779,8
1,1.004,21.379,55.171,8
1,5.895,22.593,61.3842,8
1,5.275,26.259,69.8877,8
1,5.048,25.972,78.0842,8
1,7.731,24.29,175.608,8
1,5.525,20.357,87.3154,8
1,4.737,19.172,73.8808,8
1,4.54,24.756,99.1178,8
1,0.73,23.284,140.821,8
1,5.524,22.163,118.123,8
1,1.923,23.721,126.137,8
1,3.354,26.639,111.858,8
1,3.836,22.747,148.174,8
1,6.569,18.304,111.194,8
1,4.295,22.597,133.694,8
1,0.928,20.624,173.541,8
1,4.483,23.067,305.177,8
1,4.336,19.582,156.622,8
1,1.727,26.125,160.411,8
1,5.245,19.68,208.199,8
1,2.76,19.304,164.46,8
1,3.254,26.326,168.261,8
1,4.486,25.625,252.963,8
1,7.046,20.266,183.443,8
1,6.436,23.597,201.327,8
1,6.406,27.182,54.1079,8
1,7.858,18.637,312.157,8
1,0.717,24.778,195.702,8
1,7.516,22.623,215.283,8
1,0.279,21.731,220.162,8
1,5.432,20.469,226.149,8
1,0.926,27.694,178.075,8
1,4.513,26.901,230.815,8
1,1.681,19.334,241.095,8
1,5.629,26.692,238.734,8
1,6.947,23.126,245.773,8
1,7.315,22.582,259.799,8
1,2.228,21.009,265.77,8
1,1.002,27.503,259.915,8
1,1.401,18.851,255.913,8
1,4.877,23.682,272.829,8
1,6.44,27.81,265.79,8
1,3.3,21.854,289.002,8
1,6.532,24.815,295.695,8
1,7.827,26.856,311.379,8
1,4.216,23.28,317.558,8
1,0.101,20.409,311.327,8
1,1.107,29.619,321.32,8
1,3.802,33.371,25.4265,8
1,2.913,31.924,12.6421,8
1,0.791,36.152,4,8
1,5.868,29.639,3.9994,8
1,4.91,35.592,284.658,8
1,6.895,29.504,19.1445,8
1,0.615,36.496,18.7903,8
1,1.915,32.156,65.6535,8
1,5.856,34.82,37.4022,8
1,0.631,29.889,131.714,8
1,1.597,30.008,48.3746,8
1,0.698,37.781,52.4485,8
1,3.475,37.564,44.8305,8
1,0.943,31.772,57.7226,8
1,7.909,28.675,42.5067,8
1,7.973,33.17,92.4963,8
1,1.025,34.299,87.4774,8
1,7.635,36.501,56.2188,8
1,2.242,32.643,73.6322,8
1,5.382,34.429,80.7694,8
1,2.052,31.161,247.725,8
1,0.339,31.003,105.773,8
1,1.704,32.097,117.47,8
1,1.595,28.066,92.4578,8
1,5.004,33.783,99.8987,8
1,4.612,31.18,124.897,8
1,7.363,29.565,289.312,8
1,7.18,34.422,132.437,8
1,7.762,30.347,146.107,8
1,4.071,30.301,138.924,8
1,2.035,29.72,151.657,8
1,0.801,34.163,145.12,8
1,0.628,36.986,165.152,8
1,7.986,34.973,152.652,8
1,7.102,32.037,160.041,8
1,7.207,33.381,167.926,8
1,0.152,32.733,171.911,8
1,1.143,36.72,178.775,8
1,3.756,37.684,108.545,8
1,7.104,32.26,175.846,8
1,3.619,29.228,217.562,8
1,4.843,35.55,212.815,8
1,7.918,28.229,105.483,8
1,0.283,31.766,184.995,8
1,6.056,30.834,190.454,8
1,7.133,35.839,184.308,8
1,3.537,36.946,241.627,8
1,5.083,30.916,198.394,8
1,6.107,28.257,209.78,8
1,5.907,35.517,204.887,8
1,4.568,33.348,224.354,8
1,2.909,33.953,234.235,8
1,0.13,28.576,286.041,8
1,3.556,33.621,255.433,8
1,5.939,28.188,85.7423,8
1,1.396,34.779,263.219,8
1,0.792,36.534,277.865,8
1,3.046,32.381,271.41,8
1,3.088,28.908,278.616,8
1,6.016,34.917,295.103,8
1,3.087,30.065,300.749,8
1,2.456,32.489,313.232,8
1,7.456,33.281,306.628,8
1,5.973,37.981,249.176,8
1,6.113,47.296,10.5266,8
1,2.888,43.979,4,8
1,4.065,39.564,10.5657,8
1,2.759,44.012,17.0932,8
1,7.432,41.663,178.833,8
1,7.328,41.586,23.4467,8
1,1.52,41.533,37.7503,8
1,4.416,44.313,55.1881,8
